transaction_id,sender_id,receiver_id,amount,timestamp
T5693,A00112,A00062,4726.15,2026-01-02 07:51:00
T3435,A00068,A00102,3210.39,2026-01-05 00:53:00
T10096,MULE002,MULE014,8088.0,2026-01-28 23:32:00
T5313,A00259,A00078,2370.46,2026-01-18 20:16:00
T9037,MULE013,MULE001,8806.0,2026-01-02 06:04:00
T10495,MULE010,MULE019,8573.0,2026-01-08 09:46:00
T863,A00352,A00227,4313.82,2026-01-04 22:41:00
T11472,SHELL003,A00168,5966.24,2026-01-30 17:53:00
T8631,MULE018,MULE007,8790.0,2026-01-28 07:34:00
T6746,A00394,A00255,924.27,2026-01-13 05:27:00
T9804,MULE014,MULE019,8869.0,2026-01-26 11:56:00
T3647,A00133,A00102,2622.99,2026-01-28 23:13:00
T3636,A00352,A00376,596.88,2026-01-19 09:47:00
T1321,A00311,A00050,969.37,2026-01-28 23:28:00
T10307,MULE018,MULE001,8696.0,2026-01-16 09:49:00
T9351,MULE006,MULE013,8180.0,2026-01-24 20:21:00
T1497,A00055,A00249,1038.92,2026-01-02 10:45:00
T6533,A00390,A00142,4569.21,2026-01-20 03:25:00
T5848,A00216,A00181,1262.43,2026-01-30 00:12:00
T181,A00022,A00178,2710.45,2026-01-17 20:45:00
T9308,MULE013,MULE016,8442.0,2026-01-24 10:26:00
T2453,A00023,A00016,1075.7,2026-01-13 22:18:00
T11167,MULE017,SHELL003,1011.74,2026-01-06 22:54:00
T6474,A00366,A00374,3245.11,2026-01-23 23:51:00
T10812,MULE007,MULE009,8153.0,2026-01-25 05:56:00
T1058,A00133,A00384,4171.26,2026-01-05 02:43:00
T4872,A00253,A00111,760.06,2026-01-30 07:27:00
T9637,MULE005,MULE016,8712.0,2026-01-25 14:55:00
T12123,MULE008,SHELL017,958.43,2026-01-04 14:39:00
T1400,A00285,A00222,4295.91,2026-01-09 22:09:00
T4623,A00201,A00271,4968.79,2026-01-28 20:58:00
T9791,MULE019,MULE009,8439.0,2026-01-03 04:03:00
T8232,MULE009,MULE015,8344.0,2026-01-18 20:22:00
T9483,MULE001,MULE013,8025.0,2026-01-13 00:01:00
T10507,MULE005,MULE003,8686.0,2026-01-09 17:55:00
T7439,A00336,MULE006,9892.74,2026-01-02 18:13:00
T9513,MULE010,MULE017,8539.0,2026-01-10 16:18:00
T4709,A00303,A00098,3759.25,2026-01-06 20:01:00
T6455,A00130,A00310,3717.45,2026-01-17 05:09:00
T11340,SHELL009,A00126,6709.32,2026-01-24 15:10:00
T1211,A00189,A00387,2983.09,2026-01-28 11:03:00
T11841,MULE007,SHELL006,564.23,2026-01-27 02:53:00
T12289,MULE019,SHELL013,1203.64,2026-01-27 09:25:00
T4747,A00290,A00289,1848.75,2026-01-18 06:58:00
T9903,MULE004,MULE020,8748.0,2026-01-27 01:02:00
T901,A00380,A00261,112.59,2026-01-01 13:25:00
T5891,A00295,A00343,4106.1,2026-01-30 05:49:00
T7729,A00241,MULE004,9756.63,2026-01-20 10:36:00
T3801,A00391,A00207,371.01,2026-01-19 14:30:00
T2391,A00156,A00368,1183.62,2026-01-23 11:22:00
T2125,A00171,A00368,2169.59,2026-01-05 13:39:00
T6441,A00261,A00201,4251.79,2026-01-18 15:10:00
T4195,A00359,A00064,3544.05,2026-01-04 10:46:00
T2674,A00034,A00330,1781.81,2026-01-18 08:51:00
T10317,MULE017,MULE006,8293.0,2026-01-21 10:26:00
T2253,A00081,A00311,2511.71,2026-01-19 22:21:00
T1435,A00384,A00326,4398.74,2026-01-20 19:06:00
T4656,A00393,A00045,4961.4,2026-01-08 09:15:00
T93,A00368,A00176,1097.63,2026-01-29 20:45:00
T6516,A00046,A00165,369.1,2026-01-06 06:05:00
T3563,A00364,A00087,4538.05,2026-01-27 16:59:00
T4890,A00056,A00277,1531.99,2026-01-11 12:41:00
T2020,A00064,A00239,640.55,2026-01-07 04:27:00
T11527,MULE016,SHELL016,1396.85,2026-01-06 14:53:00
T9576,MULE020,MULE001,8944.0,2026-01-05 05:23:00
T6460,A00397,A00101,2778.84,2026-01-04 15:43:00
T1733,A00292,A00348,1592.3,2026-01-20 18:50:00
T3694,A00050,A00203,1169.7,2026-01-06 00:50:00
T12295,MULE009,SHELL005,508.7,2026-01-06 19:40:00
T11843,MULE001,SHELL007,628.36,2026-01-09 13:01:00
T5596,A00017,A00225,1484.35,2026-01-23 09:44:00
T2472,A00165,A00365,1932.01,2026-01-22 23:53:00
T12296,SHELL005,A00046,2949.84,2026-01-15 20:09:00
T12931,MULE018,SHELL010,541.88,2026-01-18 22:29:00
T5108,A00217,A00187,4003.35,2026-01-15 10:36:00
T5741,A00166,A00191,2921.01,2026-01-19 01:42:00
T1085,A00391,A00094,4739.92,2026-01-16 06:36:00
T6076,A00330,A00127,2750.99,2026-01-14 14:29:00
T5762,A00084,A00332,4675.42,2026-01-02 03:39:00
T8676,MULE006,MULE014,8222.0,2026-01-28 15:22:00
T429,A00180,A00159,4841.71,2026-01-18 20:07:00
T3471,A00018,A00140,3774.59,2026-01-18 04:43:00
T7318,A00139,MULE010,9924.43,2026-01-12 15:25:00
T6476,A00084,A00032,4997.56,2026-01-10 04:14:00
T9285,MULE016,MULE002,8649.0,2026-01-03 09:09:00
T4150,A00228,A00050,3802.8,2026-01-07 04:06:00
T8541,MULE005,MULE020,8905.0,2026-01-05 00:19:00
T9784,MULE012,MULE020,8093.0,2026-01-01 20:00:00
T1397,A00187,A00206,1470.18,2026-01-09 04:29:00
T1431,A00088,A00015,272.26,2026-01-17 05:45:00
T3483,A00373,A00202,4762.14,2026-01-25 21:00:00
T6132,A00217,A00287,4521.7,2026-01-19 05:51:00
T409,A00330,A00326,4934.01,2026-01-15 17:01:00
T5704,A00336,A00019,2260.78,2026-01-20 15:17:00
T7204,A00322,MULE015,9055.57,2026-01-26 03:08:00
T1609,A00126,A00266,2735.56,2026-01-02 18:52:00
T8375,MULE017,MULE012,8657.0,2026-01-13 13:42:00
T5422,A00025,A00017,3411.52,2026-01-20 12:50:00
T10765,MULE008,MULE009,8516.0,2026-01-28 00:39:00
T1792,A00267,A00173,3420.82,2026-01-09 04:31:00
T8383,MULE008,MULE018,8432.0,2026-01-08 01:55:00
T12842,SHELL015,A00362,3521.07,2026-01-12 00:43:00
T7798,A00261,MULE016,9478.24,2026-01-06 16:49:00
T10265,MULE008,MULE009,8528.0,2026-01-06 01:06:00
T11651,MULE008,SHELL008,1343.1,2026-01-08 19:30:00
T7745,A00059,MULE003,9906.97,2026-01-15 23:05:00
T9854,MULE017,MULE011,8702.0,2026-01-22 01:43:00
T7164,A00007,MULE010,9317.46,2026-01-02 22:08:00
T12024,SHELL006,A00041,8907.85,2026-01-01 13:01:00
T7635,A00274,MULE011,9857.89,2026-01-07 12:11:00
T7483,A00095,MULE015,9637.51,2026-01-04 22:23:00
T4120,A00214,A00236,3693.9,2026-01-21 04:50:00
T834,A00325,A00394,556.16,2026-01-24 11:11:00
T4861,A00170,A00372,4865.13,2026-01-22 04:38:00
T8006,MULE018,MULE001,8225.0,2026-01-30 03:48:00
T7919,A00368,MULE011,9292.51,2026-01-02 02:31:00
T4113,A00233,A00275,4409.28,2026-01-11 04:29:00
T9315,MULE014,MULE008,8134.0,2026-01-01 10:06:00
T12647,MULE012,SHELL003,1178.7,2026-01-27 12:06:00
T6212,A00218,A00255,3826.69,2026-01-08 06:37:00
T2449,A00379,A00193,1106.05,2026-01-09 09:14:00
T3102,A00253,A00256,329.28,2026-01-13 11:44:00
T1369,A00398,A00235,3439.81,2026-01-27 16:58:00
T1422,A00212,A00086,1001.04,2026-01-02 01:13:00
T4723,A00002,A00222,2371.55,2026-01-03 19:04:00
T11256,SHELL014,A00261,6337.71,2026-01-30 03:58:00
T3577,A00349,A00329,4719.02,2026-01-09 16:43:00
T4901,A00223,A00381,327.16,2026-01-05 08:50:00
T820,A00017,A00231,1387.79,2026-01-04 23:00:00
T9150,MULE007,MULE016,8517.0,2026-01-08 08:25:00
T6401,A00222,A00227,826.52,2026-01-03 10:37:00
T7050,A00236,MULE013,9546.39,2026-01-01 07:33:00
T5146,A00201,A00028,2791.93,2026-01-09 06:24:00
T7051,A00192,MULE015,9049.13,2026-01-09 10:52:00
T10011,MULE012,MULE011,8594.0,2026-01-16 03:41:00
T2319,A00243,A00017,3757.83,2026-01-26 10:36:00
T7239,A00112,MULE004,9322.58,2026-01-16 11:39:00
T331,A00329,A00328,3026.02,2026-01-01 23:19:00
T2037,A00208,A00249,2605.93,2026-01-07 16:58:00
T1286,A00006,A00340,1270.52,2026-01-28 22:41:00
T2021,A00254,A00391,1870.13,2026-01-14 02:52:00
T12409,MULE018,SHELL010,1429.09,2026-01-11 14:09:00
T2058,A00165,A00032,237.92,2026-01-03 01:16:00
T2335,A00203,A00174,2750.87,2026-01-21 03:58:00
T6074,A00060,A00236,4599.28,2026-01-06 00:52:00
T1092,A00272,A00153,2124.23,2026-01-07 20:41:00
T4133,A00140,A00382,3435.09,2026-01-08 02:14:00
T74,A00030,A00026,2962.47,2026-01-23 21:14:00
T9250,MULE002,MULE014,8453.0,2026-01-13 04:20:00
T8381,MULE010,MULE016,8875.0,2026-01-13 15:54:00
T2485,A00043,A00151,4228.76,2026-01-24 08:06:00
T6396,A00341,A00007,435.23,2026-01-10 06:13:00
T8359,MULE014,MULE003,8319.0,2026-01-22 09:47:00
T4366,A00359,A00243,4319.76,2026-01-18 11:09:00
T292,A00328,A00218,3482.54,2026-01-21 18:59:00
T4601,A00031,A00301,4388.19,2026-01-07 17:18:00
T1289,A00338,A00075,3706.01,2026-01-23 00:06:00
T6658,A00397,A00138,3240.49,2026-01-26 18:36:00
T1531,A00049,A00305,3247.05,2026-01-02 16:49:00
T6940,A00034,A00003,3489.96,2026-01-22 09:50:00
T1721,A00279,A00356,1257.16,2026-01-04 13:04:00
T4334,A00298,A00206,1923.34,2026-01-16 19:29:00
T42,A00307,A00166,2494.17,2026-01-06 02:11:00
T3059,A00372,A00400,4054.78,2026-01-18 04:59:00
T7863,A00183,MULE001,9762.4,2026-01-14 21:47:00
T12769,MULE001,SHELL002,1394.79,2026-01-17 17:24:00
T9582,MULE009,MULE008,8238.0,2026-01-24 14:52:00
T12994,SHELL012,A00132,5627.19,2026-01-08 00:36:00
T10257,MULE020,MULE005,8425.0,2026-01-01 03:33:00
T319,A00359,A00155,3281.27,2026-01-06 07:26:00
T5533,A00091,A00258,898.48,2026-01-26 11:39:00
T8582,MULE007,MULE004,8157.0,2026-01-10 13:00:00
T7624,A00113,MULE012,9063.55,2026-01-07 13:49:00
T8879,MULE016,MULE006,8150.0,2026-01-25 19:56:00
T1826,A00055,A00323,3475.33,2026-01-23 03:23:00
T3692,A00121,A00193,4613.76,2026-01-06 23:50:00
T3571,A00175,A00239,2884.05,2026-01-04 22:02:00
T3185,A00159,A00098,301.39,2026-01-24 16:03:00
T9113,MULE004,MULE011,8364.0,2026-01-26 23:51:00
T12453,MULE018,SHELL009,1064.03,2026-01-11 17:28:00
T2555,A00200,A00354,1610.79,2026-01-03 09:15:00
T7326,A00235,MULE017,9516.54,2026-01-27 20:03:00
T10262,MULE015,MULE014,8340.0,2026-01-10 12:03:00
T10310,MULE006,MULE005,8936.0,2026-01-18 08:24:00
T10173,MULE002,MULE012,8922.0,2026-01-09 12:58:00
T6493,A00086,A00286,2689.57,2026-01-21 04:34:00
T6209,A00042,A00237,170.5,2026-01-15 22:26:00
T8539,MULE003,MULE007,8398.0,2026-01-03 09:18:00
T6426,A00016,A00336,4531.8,2026-01-25 05:28:00
T9049,MULE016,MULE002,8033.0,2026-01-13 01:20:00
T9064,MULE012,MULE011,8819.0,2026-01-22 19:55:00
T2925,A00069,A00057,391.93,2026-01-16 21:34:00
T6303,A00279,A00239,237.99,2026-01-26 09:30:00
T1348,A00223,A00046,413.99,2026-01-11 02:13:00
T8257,MULE006,MULE011,8820.0,2026-01-06 15:50:00
T1831,A00009,A00019,1762.5,2026-01-16 08:52:00
T2814,A00393,A00351,1258.87,2026-01-16 13:42:00
T86,A00136,A00068,4672.97,2026-01-04 03:08:00
T5550,A00045,A00259,2912.61,2026-01-15 05:04:00
T1979,A00133,A00084,2950.11,2026-01-07 15:37:00
T3007,A00028,A00048,4485.29,2026-01-20 12:04:00
T8154,MULE011,MULE010,8307.0,2026-01-15 18:45:00
T7976,A00136,MULE010,9361.45,2026-01-17 12:53:00
T7696,A00244,MULE002,9718.7,2026-01-02 06:40:00
T11156,SHELL012,A00363,6110.5,2026-01-10 17:14:00
T2408,A00100,A00172,500.86,2026-01-27 00:34:00
T11745,MULE020,SHELL004,812.17,2026-01-30 02:14:00
T1036,A00275,A00177,4401.68,2026-01-13 00:30:00
T2448,A00110,A00123,2455.66,2026-01-16 02:06:00
T8139,MULE005,MULE001,8709.0,2026-01-13 17:18:00
T9820,MULE001,MULE019,8702.0,2026-01-14 01:54:00
T11028,SHELL007,A00072,3430.2,2026-01-17 01:35:00
T595,A00195,A00203,4110.05,2026-01-07 15:59:00
T8526,MULE019,MULE017,8446.0,2026-01-18 20:19:00
T6907,A00153,A00082,3737.19,2026-01-07 03:55:00
T7154,A00330,MULE014,9060.7,2026-01-03 01:23:00
T8133,MULE010,MULE001,8912.0,2026-01-25 18:29:00
T9530,MULE015,MULE020,8003.0,2026-01-12 05:42:00
T10386,MULE018,MULE011,8547.0,2026-01-22 04:10:00
T6844,A00324,A00142,535.2,2026-01-20 01:36:00
T12609,MULE014,SHELL014,1164.97,2026-01-29 16:37:00
T12180,SHELL004,A00176,3428.39,2026-01-21 19:40:00
T5235,A00394,A00328,2312.22,2026-01-20 06:14:00
T62,A00056,A00128,1038.79,2026-01-25 09:46:00
T3422,A00233,A00152,4598.18,2026-01-06 11:00:00
T5154,A00376,A00219,4017.07,2026-01-30 21:53:00
T6413,A00005,A00151,527.23,2026-01-29 04:56:00
T6780,A00362,A00127,2276.61,2026-01-20 08:00:00
T9286,MULE002,MULE009,8649.0,2026-01-13 10:36:00
T8304,MULE008,MULE013,8551.0,2026-01-15 06:03:00
T8198,MULE001,MULE011,8460.0,2026-01-16 11:23:00
T5332,A00209,A00141,2758.84,2026-01-06 16:35:00
T10304,MULE011,MULE012,8725.0,2026-01-24 19:07:00
T12150,SHELL016,A00342,12666.73,2026-01-17 22:48:00
T10744,MULE013,MULE020,8745.0,2026-01-07 18:05:00
T7262,A00061,MULE012,9581.71,2026-01-23 16:11:00
T10360,MULE006,MULE018,8352.0,2026-01-02 00:44:00
T3681,A00007,A00176,1768.92,2026-01-16 18:19:00
T12900,SHELL004,A00293,8864.85,2026-01-28 19:03:00
T9807,MULE004,MULE014,8226.0,2026-01-06 15:24:00
T3027,A00091,A00284,3014.97,2026-01-25 16:50:00
T899,A00189,A00081,1350.07,2026-01-05 16:23:00
T10863,MULE019,MULE002,8617.0,2026-01-21 18:57:00
T2488,A00020,A00280,1081.5,2026-01-09 22:47:00
T959,A00093,A00014,1662.5,2026-01-10 23:13:00
T2797,A00052,A00221,2511.03,2026-01-04 20:33:00
T3644,A00058,A00092,4905.6,2026-01-25 04:46:00
T11896,SHELL002,A00234,10743.37,2026-01-13 14:48:00
T1514,A00173,A00337,875.06,2026-01-28 07:16:00
T2956,A00124,A00138,516.69,2026-01-26 22:43:00
T466,A00319,A00235,407.76,2026-01-23 17:56:00
T12959,MULE011,SHELL016,1348.37,2026-01-04 11:10:00
T11464,SHELL014,A00209,5894.34,2026-01-15 21:27:00
T3729,A00367,A00262,3183.41,2026-01-21 00:38:00
T1480,A00376,A00099,204.63,2026-01-18 04:37:00
T9254,MULE010,MULE008,8978.0,2026-01-19 05:10:00
T8318,MULE008,MULE009,8487.0,2026-01-20 02:38:00
T10692,MULE002,MULE009,8572.0,2026-01-13 19:50:00
T869,A00338,A00155,1106.68,2026-01-28 14:55:00
T4234,A00010,A00229,1913.04,2026-01-12 04:49:00
T4811,A00247,A00051,2251.0,2026-01-25 12:45:00
T3828,A00031,A00263,1930.02,2026-01-26 17:54:00
T7607,A00265,MULE010,9646.47,2026-01-17 17:33:00
T11497,MULE008,SHELL006,536.42,2026-01-12 14:55:00
T2070,A00294,A00051,4060.8,2026-01-05 13:17:00
T8495,MULE005,MULE019,8677.0,2026-01-29 20:00:00
T12654,SHELL009,A00038,8589.98,2026-01-24 22:52:00
T9453,MULE002,MULE018,8870.0,2026-01-09 04:16:00
T6747,A00177,A00220,3926.43,2026-01-09 22:29:00
T2883,A00332,A00145,203.13,2026-01-08 09:57:00
T5853,A00327,A00172,990.28,2026-01-06 16:11:00
T5148,A00241,A00090,410.28,2026-01-10 18:54:00
T3026,A00059,A00091,2348.24,2026-01-17 23:32:00
T2992,A00329,A00274,4510.62,2026-01-22 03:44:00
T12011,MULE012,SHELL001,1207.35,2026-01-25 04:58:00
T543,A00081,A00226,2136.55,2026-01-22 03:17:00
T9672,MULE005,MULE020,8790.0,2026-01-25 03:14:00
T6605,A00351,A00006,4712.68,2026-01-14 06:04:00
T7560,A00165,MULE018,9920.7,2026-01-07 08:09:00
T128,A00292,A00155,2089.77,2026-01-01 00:26:00
T6204,A00380,A00057,4228.68,2026-01-03 08:04:00
T11074,SHELL015,A00221,6275.16,2026-01-25 06:53:00
T9346,MULE012,MULE014,8953.0,2026-01-03 01:58:00
T6022,A00385,A00069,4202.14,2026-01-01 01:02:00
T2547,A00072,A00242,4120.09,2026-01-08 08:15:00
T6848,A00201,A00068,176.22,2026-01-02 12:08:00
T5772,A00019,A00013,4611.8,2026-01-23 00:29:00
T8099,MULE012,MULE019,8264.0,2026-01-26 06:03:00
T9296,MULE017,MULE011,8820.0,2026-01-24 12:33:00
T6828,A00176,A00331,2685.75,2026-01-03 08:35:00
T11185,MULE018,SHELL005,1365.46,2026-01-30 08:31:00
T3091,A00181,A00204,246.71,2026-01-09 04:30:00
T1112,A00302,A00259,928.03,2026-01-17 16:24:00
T3922,A00218,A00104,1464.26,2026-01-19 05:51:00
T11528,SHELL016,A00375,12009.73,2026-01-11 01:12:00
T276,A00042,A00169,4276.47,2026-01-25 06:51:00
T10791,MULE012,MULE006,8975.0,2026-01-21 04:12:00
T7760,A00073,MULE010,9392.45,2026-01-16 03:48:00
T11408,SHELL015,A00136,13121.35,2026-01-20 20:38:00
T11980,SHELL001,A00299,3367.66,2026-01-02 02:36:00
T8980,MULE018,MULE002,8600.0,2026-01-20 23:16:00
T9882,MULE005,MULE015,8332.0,2026-01-05 17:40:00
T11296,SHELL013,A00240,5573.52,2026-01-20 15:43:00
T11733,MULE012,SHELL013,1081.08,2026-01-13 22:45:00
T1898,A00238,A00396,779.26,2026-01-19 10:45:00
T1490,A00187,A00398,3138.97,2026-01-15 14:17:00
T12108,SHELL001,A00171,12831.16,2026-01-19 12:50:00
T4321,A00016,A00020,2537.37,2026-01-22 04:40:00
T7429,A00018,MULE003,9194.49,2026-01-11 12:59:00
T10530,MULE012,MULE002,8464.0,2026-01-16 18:44:00
T1273,A00142,A00185,758.1,2026-01-16 02:09:00
T12767,MULE003,SHELL008,1036.06,2026-01-29 11:01:00
T1220,A00339,A00155,2503.7,2026-01-27 01:30:00
T12553,MULE008,SHELL011,1242.07,2026-01-25 03:42:00
T10130,MULE001,MULE017,8953.0,2026-01-01 01:16:00
T11652,SHELL008,A00169,7910.43,2026-01-03 10:10:00
T3066,A00212,A00038,2483.93,2026-01-29 11:24:00
T5933,A00320,A00120,145.66,2026-01-01 17:44:00
T10015,MULE007,MULE011,8438.0,2026-01-23 17:49:00
T1714,A00295,A00066,2588.95,2026-01-19 11:07:00
T5062,A00072,A00181,4149.7,2026-01-28 19:47:00
T7913,A00075,MULE012,9607.2,2026-01-12 00:38:00
T4443,A00267,A00089,674.33,2026-01-14 06:21:00
T10793,MULE020,MULE012,8975.0,2026-01-11 23:48:00
T1494,A00166,A00210,3240.43,2026-01-06 00:39:00
T7783,A00013,MULE017,9788.08,2026-01-04 17:56:00
T2418,A00064,A00044,4875.18,2026-01-02 12:25:00
T1119,A00356,A00352,3188.53,2026-01-14 16:53:00
T6019,A00153,A00005,609.51,2026-01-27 12:37:00
T2343,A00093,A00010,1447.32,2026-01-10 08:47:00
T8159,MULE017,MULE020,8931.0,2026-01-04 11:06:00
T4065,A00114,A00365,1669.52,2026-01-10 06:23:00
T11597,MULE011,SHELL019,1431.4,2026-01-01 23:26:00
T2120,A00131,A00155,542.23,2026-01-11 17:11:00
T2202,A00217,A00047,3806.8,2026-01-17 18:12:00
T8086,MULE020,MULE011,8795.0,2026-01-05 19:36:00
T4449,A00193,A00282,4920.95,2026-01-01 03:34:00
T5023,A00346,A00082,522.33,2026-01-18 21:39:00
T11581,MULE003,SHELL015,1340.57,2026-01-18 07:48:00
T544,A00105,A00175,3072.64,2026-01-15 05:25:00
T10064,MULE002,MULE006,8323.0,2026-01-26 11:17:00
T411,A00241,A00227,3193.79,2026-01-13 12:01:00
T2930,A00194,A00376,229.1,2026-01-20 07:53:00
T4036,A00192,A00294,966.95,2026-01-21 01:21:00
T6379,A00197,A00291,3789.55,2026-01-29 13:41:00
T5823,A00340,A00205,1223.27,2026-01-22 13:13:00
T7739,A00101,MULE015,9623.52,2026-01-09 07:07:00
T3479,A00136,A00336,2923.39,2026-01-18 03:19:00
T2583,A00122,A00372,3030.57,2026-01-21 04:40:00
T12941,MULE014,SHELL008,875.35,2026-01-07 12:56:00
T9381,MULE014,MULE002,8684.0,2026-01-28 15:40:00
T6480,A00007,A00108,1559.29,2026-01-22 14:39:00
T8608,MULE015,MULE011,8778.0,2026-01-30 16:03:00
T1865,A00028,A00331,1884.55,2026-01-10 12:55:00
T7333,A00246,MULE008,9085.69,2026-01-10 09:08:00
T2772,A00157,A00326,4303.82,2026-01-14 21:51:00
T2237,A00254,A00378,2935.44,2026-01-26 05:26:00
T11187,MULE005,SHELL004,1328.99,2026-01-23 21:53:00
T3133,A00175,A00107,4088.58,2026-01-25 00:19:00
T3064,A00093,A00048,479.17,2026-01-17 10:44:00
T1787,A00327,A00182,4785.3,2026-01-20 15:37:00
T2358,A00198,A00059,1419.51,2026-01-15 11:42:00
T12509,MULE018,SHELL013,808.54,2026-01-29 22:20:00
T9620,MULE016,MULE018,8893.0,2026-01-22 01:10:00
T6274,A00315,A00261,2326.29,2026-01-13 06:29:00
T734,A00339,A00195,519.9,2026-01-29 03:41:00
T7211,A00181,MULE019,9064.74,2026-01-23 11:42:00
T4829,A00339,A00026,1894.43,2026-01-08 17:56:00
T6593,A00081,A00316,4426.9,2026-01-17 22:16:00
T6875,A00196,A00207,4053.31,2026-01-28 12:04:00
T2875,A00335,A00132,4363.13,2026-01-29 20:49:00
T7022,A00391,MULE011,9397.74,2026-01-19 11:37:00
T10860,MULE007,MULE009,8538.0,2026-01-26 07:24:00
T9523,MULE009,MULE002,8465.0,2026-01-02 05:50:00
T2013,A00367,A00099,4824.89,2026-01-08 19:37:00
T8661,MULE010,MULE019,8109.0,2026-01-28 06:35:00
T4701,A00140,A00296,3993.84,2026-01-09 12:51:00
T8095,MULE013,MULE002,8124.0,2026-01-18 23:37:00
T9751,MULE014,MULE004,8105.0,2026-01-17 14:25:00
T4116,A00379,A00011,2215.51,2026-01-14 15:31:00
T12389,MULE002,SHELL006,720.24,2026-01-22 06:26:00
T2620,A00310,A00234,4726.9,2026-01-07 16:57:00
T6316,A00400,A00122,2015.53,2026-01-19 20:18:00
T2938,A00331,A00356,164.73,2026-01-06 01:31:00
T4490,A00118,A00138,1896.31,2026-01-12 19:50:00
T5759,A00222,A00259,4007.8,2026-01-12 19:43:00
T12963,MULE019,SHELL007,766.08,2026-01-01 15:16:00
T9382,MULE002,MULE012,8684.0,2026-01-17 15:09:00
T6621,A00220,A00031,714.65,2026-01-20 14:09:00
T5285,A00094,A00108,3711.14,2026-01-24 10:56:00
T11772,SHELL020,A00366,13401.31,2026-01-13 21:49:00
T2478,A00131,A00282,515.32,2026-01-04 19:46:00
T5917,A00128,A00100,1619.13,2026-01-14 07:45:00
T2123,A00209,A00018,1442.78,2026-01-04 15:29:00
T7119,A00105,MULE015,9525.33,2026-01-25 20:25:00
T2996,A00249,A00109,3541.23,2026-01-22 16:09:00
T4915,A00124,A00156,4492.17,2026-01-01 05:24:00
T7413,A00204,MULE006,9322.99,2026-01-13 15:37:00
T12157,MULE016,SHELL012,787.52,2026-01-24 15:19:00
T1794,A00035,A00007,2115.12,2026-01-24 21:43:00
T1693,A00344,A00061,1436.01,2026-01-08 04:01:00
T8984,MULE003,MULE004,8352.0,2026-01-16 12:21:00
T6486,A00390,A00182,3450.34,2026-01-29 01:45:00
T5262,A00077,A00041,1830.85,2026-01-03 21:59:00
T494,A00229,A00309,3616.55,2026-01-08 14:01:00
T9339,MULE013,MULE004,8960.0,2026-01-12 01:30:00
T158,A00276,A00383,3699.71,2026-01-28 10:54:00
T9241,MULE010,MULE019,8149.0,2026-01-23 21:40:00
T8992,MULE020,MULE002,8495.0,2026-01-22 12:16:00
T3785,A00250,A00004,1664.12,2026-01-24 04:33:00
T9958,MULE007,MULE011,8673.0,2026-01-30 05:08:00
T3112,A00253,A00314,330.66,2026-01-14 13:58:00
T7770,A00112,MULE013,9597.67,2026-01-10 03:17:00
T8314,MULE005,MULE012,8868.0,2026-01-21 07:17:00
T5923,A00292,A00144,1969.0,2026-01-27 12:19:00
T11989,MULE007,SHELL005,558.72,2026-01-27 14:25:00
T439,A00020,A00339,1750.15,2026-01-29 03:03:00
T3038,A00004,A00192,3932.76,2026-01-24 02:23:00
T2860,A00133,A00156,4277.13,2026-01-14 11:42:00
T1615,A00331,A00232,543.16,2026-01-23 18:51:00
T8256,MULE019,MULE006,8820.0,2026-01-21 06:49:00
T11554,SHELL019,A00118,12092.28,2026-01-29 15:44:00
T10082,MULE014,MULE001,8838.0,2026-01-20 09:56:00
T11356,SHELL001,A00126,4227.5,2026-01-06 08:09:00
T8507,MULE018,MULE009,8474.0,2026-01-28 18:20:00
T757,A00204,A00164,1528.1,2026-01-29 19:17:00
T2933,A00016,A00076,1889.7,2026-01-04 14:16:00
T1091,A00242,A00100,2552.34,2026-01-18 08:53:00
T5100,A00286,A00393,1806.75,2026-01-08 09:48:00
T4773,A00102,A00068,1545.5,2026-01-03 18:55:00
T4619,A00315,A00191,1752.18,2026-01-05 18:14:00
T6291,A00215,A00012,1012.82,2026-01-06 19:30:00
T5901,A00143,A00291,2220.9,2026-01-14 20:28:00
T6626,A00301,A00192,214.64,2026-01-01 00:37:00
T11171,MULE014,SHELL008,627.56,2026-01-27 13:11:00
T9144,MULE018,MULE005,8741.0,2026-01-17 01:23:00
T10946,MULE014,MULE008,8445.0,2026-01-12 14:27:00
T2630,A00358,A00158,131.46,2026-01-08 15:56:00
T10741,MULE013,MULE016,8585.0,2026-01-03 17:58:00
T7710,A00092,MULE016,9753.2,2026-01-20 13:40:00
T12566,SHELL010,A00032,9930.29,2026-01-29 19:37:00
T4070,A00091,A00200,4150.2,2026-01-17 22:05:00
T9572,MULE015,MULE007,8540.0,2026-01-04 08:42:00
T7530,A00191,MULE019,9571.59,2026-01-01 22:46:00
T8953,MULE019,MULE010,8075.0,2026-01-12 13:03:00
T3596,A00166,A00360,612.6,2026-01-17 07:59:00
T11996,SHELL016,A00303,11070.45,2026-01-16 07:08:00
T3106,A00295,A00003,4567.05,2026-01-13 22:36:00
T7446,A00031,MULE007,9318.93,2026-01-04 09:34:00
T7525,A00396,MULE004,9666.97,2026-01-05 10:19:00
T9361,MULE012,MULE014,8289.0,2026-01-22 05:06:00
T2265,A00288,A00022,2585.8,2026-01-08 14:27:00
T1433,A00140,A00281,2279.74,2026-01-25 13:02:00
T7631,A00296,MULE010,9707.45,2026-01-06 11:24:00
T4550,A00316,A00197,1451.22,2026-01-11 00:33:00
